w,sign,path
-0.10541200000000704,274.6638400000008,0
-0.10541200000000704,274.6638400000008,0
-0.07898600000000784,281.52888000000087,0
-0.07898600000000784,281.52888000000087,0
-0.10190800000000691,273.141920000001,0
-0.10190800000000691,273.141920000001,0
-0.1060690000000081,280.01024000000086,0
-0.1060690000000081,280.01024000000086,0
-0.09628700000000703,272.38752000000096,0
-0.09628700000000703,272.38752000000096,0
-0.0927830000000069,273.8996000000008,0
-0.0927830000000069,273.8996000000008,0
-0.09322100000000651,280.0004000000009,0
-0.09322100000000651,280.0004000000009,0
-0.09475400000000678,291.4476000000008,0
-0.09475400000000678,291.4476000000008,0
-0.08314700000000572,270.0915200000009,0
-0.08314700000000572,270.0915200000009,0
-0.08292800000000425,276.1956000000008,0
-0.08292800000000425,276.1956000000008,0
-0.10322200000000571,282.296400000001,0
-0.10322200000000571,282.296400000001,0
-0.08533700000000703,270.85904000000096,0
-0.08533700000000703,270.85904000000096,0
-0.08708900000000544,277.71424000000087,0
-0.08708900000000544,277.71424000000087,0
-0.08993600000000451,283.050800000001,0
-0.08993600000000451,283.050800000001,0
-0.09015500000000598,276.9598400000011,0
-0.09015500000000598,276.9598400000011,0
-0.07570100000000585,274.6638400000011,0
-0.07570100000000585,274.6638400000011,0
-0.07248900000000544,279.2558400000011,0
-0.07248900000000544,279.2558400000011,0
-0.09322100000000651,271.62328000000093,0
-0.09322100000000651,271.62328000000093,0
-0.09059300000000557,275.437920000001,0
-0.09059300000000557,275.437920000001,0
-0.07613900000000544,280.7744800000011,0
-0.07613900000000544,280.7744800000011,0
-0.07898600000000451,273.1550400000013,0
-0.07898600000000451,273.1550400000013,0
-0.08708900000000544,280.00040000000126,0
-0.08708900000000544,280.00040000000126,0
-0.07570100000000585,278.4784800000011,0
-0.07570100000000585,278.4784800000011,0
-0.07613900000000544,265.5224800000011,0
-0.07613900000000544,265.5224800000011,0
-0.07613900000000544,271.6232800000013,0
-0.07613900000000544,271.6232800000013,0
-0.08468000000000597,278.49160000000114,0
-0.08468000000000597,278.49160000000114,0
-0.08161400000000545,276.19560000000115,0
-0.08161400000000545,276.19560000000115,0
-0.08139500000000398,276.9598400000011,0
-0.08139500000000398,276.9598400000011,0
-0.08117600000000252,274.673680000001,0
-0.08117600000000252,274.673680000001,0
-0.07832900000000345,277.71424000000115,0
-0.07832900000000345,277.71424000000115,0
-0.07314600000000318,283.8248800000012,0
-0.07314600000000318,283.8248800000012,0
-0.0840230000000016,280.76464000000124,0
-0.0840230000000016,280.76464000000124,0
-0.08424200000000305,260.1859200000013,0
-0.08424200000000305,260.1859200000013,0
-0.06920400000000346,276.9696800000013,0
-0.06920400000000346,276.9696800000013,0
-0.06898500000000199,267.81848000000144,0
-0.06898500000000199,267.81848000000144,0
-0.07679600000000318,274.6736800000013,0
-0.07679600000000318,274.6736800000013,0
-0.08095700000000439,273.1550400000013,0
-0.08095700000000439,273.1550400000013,0
-0.07679600000000318,274.6736800000013,0
-0.07679600000000318,274.6736800000013,0
-0.06679500000000399,271.6232800000013,0
-0.06679500000000399,271.6232800000013,0
-0.0689850000000053,273.8996000000011,0
-0.0689850000000053,273.8996000000011,0
-0.06920400000000677,281.5288800000012,0
-0.06920400000000677,281.5288800000012,0
-0.06460500000000598,264.7680800000011,0
-0.06460500000000598,264.7680800000011,0
-0.07336500000000465,271.62328000000093,0
-0.07336500000000465,271.62328000000093,0
-0.07876700000000306,264.7549600000011,0
-0.07876700000000306,264.7549600000011,0
-0.07248900000000212,280.0004000000009,0
-0.07248900000000212,280.0004000000009,0
-0.05628300000000359,263.23632000000106,0
-0.05628300000000359,263.23632000000106,0
-0.06307200000000239,270.1046400000009,0
-0.06307200000000239,270.1046400000009,0
-0.061977000000001725,273.155040000001,0
-0.061977000000001725,273.155040000001,0
-0.057816000000000534,270.0915200000009,0
-0.057816000000000534,270.0915200000009,0
-0.0694230000000016,270.85904000000096,0
-0.0694230000000016,270.85904000000096,0
-0.07548200000000106,277.7240800000011,0
-0.07548200000000106,277.7240800000011,0
-0.06789000000000132,262.48192000000097,0
-0.06789000000000132,262.48192000000097,0
-0.056502000000001724,268.5728800000009,0
-0.056502000000001724,268.5728800000009,0
-0.06110100000000252,260.185920000001,0
-0.06110100000000252,260.185920000001,0
-0.06657600000000252,254.84936000000084,0
-0.06657600000000252,254.84936000000084,0
-0.05628300000000359,270.85904000000096,0
-0.05628300000000359,270.85904000000096,0
-0.05212200000000239,280.77448000000084,0
-0.05212200000000239,280.77448000000084,0
-0.07117500000000332,259.4216800000007,0
-0.07117500000000332,259.4216800000007,0
-0.05913000000000266,268.5728800000006,0
-0.05913000000000266,268.5728800000006,0
-0.055042000000003054,273.90944000000076,0
-0.055042000000003054,273.90944000000076,0
-0.06241500000000465,274.67368000000073,0
-0.06241500000000465,274.67368000000073,0
-0.06745200000000505,267.8184800000008,0
-0.06745200000000505,267.8184800000008,0
-0.046063000000006245,267.0411200000009,0
-0.046063000000006245,267.0411200000009,0
-0.05504200000000638,267.8184800000008,0
-0.05504200000000638,267.8184800000008,0
-0.05146500000000797,264.7549600000008,0
-0.05146500000000797,264.7549600000008,0
-0.05694000000000797,267.8184800000008,0
-0.05694000000000797,267.8184800000008,0
-0.046720000000007304,278.47848000000084,0
-0.046720000000007304,278.47848000000084,0
-0.055845000000007305,270.85904000000096,0
-0.055845000000007305,270.85904000000096,0
-0.05475000000000664,258.6640000000009,0
-0.05475000000000664,258.6640000000009,0
-0.054093000000005574,272.38752000000096,0
-0.054093000000005574,272.38752000000096,0
-0.04912900000000677,272.377680000001,0
-0.04912900000000677,272.377680000001,0
-0.051976000000005844,268.5728800000009,0
-0.051976000000005844,268.5728800000009,0
-0.06438600000000451,262.48192000000097,0
-0.06438600000000451,262.48192000000097,0
-0.053217000000003054,264.7680800000011,0
-0.053217000000003054,264.7680800000011,0
-0.05044300000000226,260.94032000000107,0
-0.05044300000000226,260.94032000000107,0
-0.056721000000003186,268.5728800000012,0
-0.056721000000003186,268.5728800000012,0
-0.058254000000003456,270.8590400000013,0
-0.058254000000003456,270.8590400000013,0
-0.05000500000000266,267.81848000000116,0
-0.05000500000000266,267.81848000000116,0
-0.06153900000000213,258.6640000000012,0
-0.06153900000000213,258.6640000000012,0
-0.06241500000000133,261.71440000000126,0
-0.06241500000000133,261.71440000000126,0
-0.05672099999999987,270.09152000000125,0
-0.05672099999999987,270.09152000000125,0
-0.04759599999999987,252.56320000000136,0
-0.04759599999999987,252.56320000000136,0
-0.058472999999998276,258.6541600000013,0
-0.058472999999998276,258.6541600000013,0
-0.05474999999999668,266.2867200000014,0
-0.05474999999999668,266.2867200000014,0
-0.056939999999998006,267.81848000000144,0
-0.056939999999998006,267.81848000000144,0
-0.056720999999996545,259.4315200000015,0
-0.056720999999996545,259.4315200000015,0
-0.05650199999999509,267.04112000000146,0
-0.05650199999999509,267.04112000000146,0
-0.056720999999996545,265.52248000000145,0
-0.056720999999996545,265.52248000000145,0
-0.04452999999999602,271.62328000000156,0
-0.04452999999999602,271.62328000000156,0
-0.05584499999999735,271.62328000000156,0
-0.05584499999999735,271.62328000000156,0
-0.056939999999998006,265.52248000000145,0
-0.056939999999998006,265.52248000000145,0
-0.04759599999999655,273.13536000000147,0
-0.04759599999999655,273.13536000000147,0
-0.04431099999999787,265.52248000000145,0
-0.04431099999999787,265.52248000000145,0
-0.05307099999999655,257.8997600000015,0
-0.05307099999999655,257.8997600000015,0
-0.04628199999999774,266.2867200000014,0
-0.04628199999999774,266.2867200000014,0
-0.04409199999999641,263.23632000000134,0
-0.04409199999999641,263.23632000000134,0
-0.04803399999999615,254.09496000000138,0
-0.04803399999999615,254.09496000000138,0
-0.05504199999999641,261.71440000000126,0
-0.05504199999999641,261.71440000000126,0
-0.04584399999999482,255.61360000000113,0
-0.04584399999999482,255.61360000000113,0
-0.033579999999996016,262.4720800000011,0
-0.033579999999996016,262.4720800000011,0
-0.041025999999995885,254.08512000000118,0
-0.041025999999995885,254.08512000000118,0
-0.04190199999999509,261.70456000000104,0
-0.04190199999999509,261.70456000000104,0
-0.03664599999999655,254.84936000000116,0
-0.03664599999999655,254.84936000000116,0
-0.029491999999996413,261.71440000000126,0
-0.029491999999996413,261.71440000000126,0
-0.03817899999999681,253.32744000000133,0
-0.03817899999999681,253.32744000000133,0
-0.04365399999999681,247.9908800000012,0
-0.04365399999999681,247.9908800000012,0
-0.041244999999997346,254.08512000000118,0
-0.041244999999997346,254.08512000000118,0
-0.04540599999999854,260.1859200000013,0
-0.04540599999999854,260.1859200000013,0
-0.04825299999999761,252.56320000000136,0
-0.04825299999999761,252.56320000000136,0
-0.03533199999999774,269.3371200000015,0
-0.03533199999999774,269.3371200000015,0
-0.02773999999999801,274.67368000000164,0
-0.02773999999999801,274.67368000000164,0
-0.04255899999999947,257.8997600000015,0
-0.04255899999999947,257.8997600000015,0
-0.04168300000000027,251.8088000000016,0
-0.04168300000000027,251.8088000000016,0
-0.03117099999999987,259.4315200000015,0
-0.03117099999999987,259.4315200000015,0
-0.03598899999999881,251.04456000000164,0
-0.03598899999999881,251.04456000000164,0
-0.03949299999999894,252.56320000000167,0
-0.03949299999999894,252.56320000000167,0
-0.036645999999999866,261.7045600000016,0
-0.036645999999999866,261.7045600000016,0
-0.026425999999999204,268.5728800000015,0
-0.026425999999999204,268.5728800000015,0
-0.023579000000000135,265.52248000000145,0
-0.023579000000000135,265.52248000000145,0
-0.03839800000000159,244.9339200000013,0
-0.03839800000000159,244.9339200000013,0
-0.021827000000001727,261.71440000000126,0
-0.021827000000001727,261.71440000000126,0
-0.024893000000002257,267.81848000000116,0
-0.024893000000002257,267.81848000000116,0
-0.03971200000000372,251.04456000000104,0
-0.03971200000000372,251.04456000000104,0
-0.04015000000000332,258.6640000000009,0
-0.04015000000000332,258.6640000000009,0
-0.02883500000000199,260.95016000000095,0
-0.02883500000000199,260.95016000000095,0
-0.030076000000002524,267.0509600000011,0
-0.030076000000002524,267.0509600000011,0
-0.03664600000000319,259.421680000001,0
-0.03664600000000319,259.421680000001,0
-0.024674000000004116,253.34056000000103,0
-0.024674000000004116,253.34056000000103,0
-0.028543000000005578,259.421680000001,0
-0.028543000000005578,259.421680000001,0
-0.033142000000006375,257.1453600000012,0
-0.033142000000006375,257.1453600000012,0
-0.04234000000000797,249.512800000001,0
-0.04234000000000797,249.512800000001,0
-0.021389000000008766,267.0411200000009,0
-0.021389000000008766,267.0411200000009,0
-0.019199000000007436,259.43152000000094,0
-0.019199000000007436,259.43152000000094,0
-0.027229000000006772,251.03472000000082,0
-0.027229000000006772,251.03472000000082,0
-0.0357700000000073,263.2363200000008,0
-0.0357700000000073,263.2363200000008,0
-0.026207000000007703,242.65760000000083,0
-0.026207000000007703,242.65760000000083,0
-0.027229000000006772,257.13552000000095,0
-0.027229000000006772,257.13552000000095,0
-0.039055000000005974,254.85920000000107,0
-0.039055000000005974,254.85920000000107,0
-0.02292200000000571,248.75840000000096,0
-0.02292200000000571,248.75840000000096,0
-0.02292200000000571,255.61360000000082,0
-0.02292200000000571,255.61360000000082,0
-0.026426000000005844,247.22664000000094,0
-0.026426000000005844,247.22664000000094,0
-0.027229000000006772,254.84936000000084,0
-0.027229000000006772,254.84936000000084,0
-0.01810400000000677,247.98432000000076,0
-0.01810400000000677,247.98432000000076,0
-0.016133000000006906,264.00056000000075,0
-0.016133000000006906,264.00056000000075,0
-0.019418000000005577,255.61360000000082,0
-0.019418000000005577,255.61360000000082,0
-0.02883500000000531,263.9907200000008,0
-0.02883500000000531,263.9907200000008,0
-0.012410000000005311,257.13552000000095,0
-0.012410000000005311,257.13552000000095,0
-0.013505000000005976,263.23632000000106,0
-0.013505000000005976,263.23632000000106,0
-0.013286000000004515,255.62344000000104,0
-0.013286000000004515,255.62344000000104,0
-0.02555000000000332,263.23632000000106,0
-0.02555000000000332,263.23632000000106,0
-0.01744700000000239,255.61360000000113,0
-0.01744700000000239,255.61360000000113,0
-0.012629000000003452,252.56320000000107,0
-0.012629000000003452,252.56320000000107,0
-0.02576900000000478,260.1760800000011,0
-0.02576900000000478,260.1760800000011,0
-0.015257000000004382,239.617040000001,0
-0.015257000000004382,239.617040000001,0
-0.021389000000005445,267.8184800000008,0
-0.021389000000005445,267.8184800000008,0
-0.020732000000004382,250.277040000001,0
-0.020732000000004382,250.277040000001,0
-0.018104000000003454,244.933920000001,0
-0.018104000000003454,244.933920000001,0
-0.0008760000000025241,251.808800000001,0
0.032995999999999866,235.7499200000001,1
0.020075,238.0459200000001,1
0.020075,238.0459200000001,1
0.03255800000000027,246.46240000000006,1
0.03255800000000027,246.46240000000006,1
0.032338999999998806,254.10480000000013,1
0.032338999999998806,254.10480000000013,1
0.034309999999998675,245.6981600000001,1
0.034309999999998675,245.6981600000001,1
0.021388999999998805,243.41199999999998,1
0.021388999999998805,243.41199999999998,1
0.03255800000000027,252.58288,1
0.03255800000000027,252.58288,1
0.04146399999999881,244.17623999999998,1
0.04146399999999881,244.17623999999998,1
0.03868999999999801,235.75976000000003,1
0.03868999999999801,235.75976000000003,1
0.03168199999999774,238.82,1
0.03168199999999774,238.82,1
0.04131799999999894,236.524,1
0.04131799999999894,236.524,1
0.03365299999999761,238.05576000000002,1
0.03365299999999761,238.05576000000002,1
0.03781399999999881,244.94047999999995,1
0.03781399999999881,244.94047999999995,1
0.03387199999999907,238.81016000000008,1
0.03387199999999907,238.81016000000008,1
0.0365,245.6981600000001,1
0.0365,245.6981600000001,1
0.034529000000000136,238.05576000000002,1
0.034529000000000136,238.05576000000002,1
0.03752199999999907,245.6981600000001,1
0.03752199999999907,245.6981600000001,1
0.03474799999999827,238.82,1
0.03474799999999827,238.82,1
0.04066099999999787,250.28688,1
0.04066099999999787,250.28688,1
0.03715699999999774,251.04456000000013,1
0.03715699999999774,251.04456000000013,1
0.02795899999999615,250.27704000000008,1
0.02795899999999615,250.27704000000008,1
0.04474899999999748,251.8088000000001,1
0.04474899999999748,251.8088000000001,1
0.03686499999999801,241.87040000000005,1
0.03686499999999801,241.87040000000005,1
0.030148999999997476,240.35176,1
0.030148999999997476,240.35176,1
0.04197499999999668,243.41199999999998,1
0.04197499999999668,243.41199999999998,1
0.05394699999999575,241.11599999999999,1
0.05394699999999575,241.11599999999999,1
0.04387299999999496,247.22664000000003,1
0.04387299999999496,247.22664000000003,1
0.042996999999995754,240.35176,1
0.042996999999995754,240.35176,1
0.05197599999999589,243.40216000000007,1
0.05197599999999589,243.40216000000007,1
0.04606299999999628,250.27704000000008,1
0.04606299999999628,250.27704000000008,1
0.046500999999995886,241.87040000000005,1
0.046500999999995886,241.87040000000005,1
0.041317999999995615,235.76959999999994,1
0.041317999999995615,235.76959999999994,1
0.050223999999994155,243.41199999999998,1
0.050223999999994155,243.41199999999998,1
0.04233999999999469,234.99552000000006,1
0.04233999999999469,234.99552000000006,1
0.04869099999999389,242.64776,1
0.04869099999999389,242.64776,1
0.04803399999999283,235.75976000000003,1
0.04803399999999283,235.75976000000003,1
0.0449679999999923,232.69952000000004,1
0.0449679999999923,232.69952000000004,1
0.0491289999999935,234.23128000000005,1
0.0491289999999935,234.23128000000005,1
0.03409099999999389,232.69952000000004,1
0.03409099999999389,232.69952000000004,1
0.051756999999994426,240.35176,1
0.051756999999994426,240.35176,1
0.042631999999994424,241.88352000000003,1
0.1150480000000016,220.51759999999993,2
0.11833300000000027,241.90976,2
0.11833300000000027,241.90976,2
0.11395300000000093,235.79912,2
0.11395300000000093,235.79912,2
0.11745700000000106,226.62823999999998,2
0.11745700000000106,226.62823999999998,2
0.1168,235.04471999999993,2
0.1168,235.04471999999993,2
0.10804000000000133,227.39247999999995,2
0.10804000000000133,227.39247999999995,2
0.12621699999999975,235.79912,2
0.12621699999999975,235.79912,2
0.1163620000000004,226.6380799999999,2
0.1163620000000004,226.6380799999999,2
0.11899000000000133,235.04471999999993,2
0.11899000000000133,235.04471999999993,2
0.11833300000000027,233.5129599999999,2
0.11833300000000027,233.5129599999999,2
0.13650999999999866,225.10959999999994,2
0.13650999999999866,225.10959999999994,2
0.1194279999999976,226.6380799999999,2
0.1194279999999976,226.6380799999999,2
0.12030399999999682,224.3420799999999,2
0.12030399999999682,224.3420799999999,2
0.12227499999999668,232.74871999999993,2
0.12227499999999668,232.74871999999993,2
0.1308159999999972,232.74871999999993,2
0.1308159999999972,232.74871999999993,2
0.11285799999999695,223.56799999999998,2
0.11285799999999695,223.56799999999998,2
0.12424599999999655,222.04607999999988,2
0.12424599999999655,222.04607999999988,2
0.12512199999999576,229.69831999999985,2
0.12512199999999576,229.69831999999985,2
0.13519599999999654,220.52743999999984,2
0.13519599999999654,220.52743999999984,2
0.11417199999999575,227.40231999999986,2
0.11417199999999575,227.40231999999986,2
0.12424599999999655,221.29167999999981,2
0.12424599999999655,221.29167999999981,2
0.12512199999999576,224.33223999999996,2
0.12512199999999576,224.33223999999996,2
0.1253409999999972,220.51759999999993,2
0.1253409999999972,220.51759999999993,2
0.1181139999999988,228.16,2
0.1181139999999988,228.16,2
0.13147299999999829,231.98447999999993,2
0.13147299999999829,231.98447999999993,2
0.13534199999999974,228.92423999999997,2
0.13534199999999974,228.92423999999997,2
0.13256799999999894,229.69831999999985,2
0.13256799999999894,229.69831999999985,2
0.12052299999999827,237.33088,2
0.12052299999999827,237.33088,2
0.1268739999999975,228.92423999999997,2
0.1268739999999975,228.92423999999997,2
0.129939999999998,221.2818399999999,2
0.129939999999998,221.2818399999999,2
0.11745699999999774,231.97464000000002,2
0.11745699999999774,231.97464000000002,2
0.1257789999999968,234.27064000000001,2
0.1257789999999968,234.27064000000001,2
0.1257789999999968,231.97464000000002,2
0.1257789999999968,231.97464000000002,2
0.1295019999999984,231.98447999999993,2
0.1295019999999984,231.98447999999993,2
0.11570499999999934,224.33223999999996,2
0.11570499999999934,224.33223999999996,2
0.12972099999999986,237.33088,2
0.12972099999999986,237.33088,2
0.12884500000000065,228.16,2
0.12884500000000065,228.16,2
0.13256800000000227,219.75007999999988,2
0.13256800000000227,219.75007999999988,2
0.12249400000000146,227.39247999999995,2
0.12249400000000146,227.39247999999995,2
0.1405980000000016,228.93407999999988,2
0.28667099999999984,208.31271999999993,3
0.29827800000000093,214.40695999999988,3
0.29827800000000093,214.40695999999988,3
0.3052129999999996,215.17119999999989,3
0.3052129999999996,215.17119999999989,3
0.2973290000000001,199.9159199999998,3
0.2973290000000001,199.9159199999998,3
0.28798499999999866,207.54847999999996,3
0.28798499999999866,207.54847999999996,3
0.28798499999999866,209.07040000000006,3
0.28798499999999866,209.07040000000006,3
0.29411699999999974,206.01999999999998,3
0.29411699999999974,206.01999999999998,3
0.28907999999999934,212.12080000000012,3
0.28907999999999934,212.12080000000012,3
0.28491899999999815,214.39711999999997,3
0.28491899999999815,214.39711999999997,3
0.2973289999999968,208.30288000000002,3
0.2973289999999968,208.30288000000002,3
0.2949929999999956,206.01999999999998,3
0.2949929999999956,206.01999999999998,3
0.2886419999999964,212.12080000000012,3
0.2886419999999964,212.12080000000012,3
0.3047749999999967,213.64928000000006,3
0.3047749999999967,213.64928000000006,3
0.2992999999999967,199.92576000000003,3
0.2992999999999967,199.92576000000003,3
0.28382399999999747,206.02983999999992,3
0.28382399999999747,206.02983999999992,3
0.30214699999999906,221.26215999999977,3
0.30214699999999906,221.26215999999977,3
0.3038989999999975,205.26231999999987,3
0.3038989999999975,205.26231999999987,3
0.27878699999999706,199.93559999999994,3
0.27878699999999706,199.93559999999994,3
0.292364999999998,213.64928000000006,3
0.292364999999998,213.64928000000006,3
0.29601499999999803,207.54847999999996,3
0.29601499999999803,207.54847999999996,3
0.29535799999999696,216.67999999999998,3
0.29535799999999696,216.67999999999998,3
0.2910509999999959,212.12080000000012,3
0.2910509999999959,212.12080000000012,3
0.3023659999999972,212.87520000000018,3
0.3023659999999972,212.87520000000018,3
0.2936789999999968,198.40712000000028,3
0.2936789999999968,198.40712000000028,3
0.2906129999999963,206.0200000000003,3
0.2906129999999963,206.0200000000003,3
0.3028039999999968,207.54848000000024,3
0.3028039999999968,207.54848000000024,3
0.2992999999999967,211.35656000000014,3
0.2992999999999967,211.35656000000014,3
0.2986429999999956,210.59888,3
0.2986429999999956,210.59888,3
0.3047749999999967,212.8850400000001,3
0.3047749999999967,212.8850400000001,3
0.2877659999999972,206.0298400000002,3
0.2877659999999972,206.0298400000002,3
0.2851379999999963,203.74368000000013,3
0.2851379999999963,203.74368000000013,3
0.2956499999999967,209.83464000000004,3
0.2956499999999967,209.83464000000004,3
0.2992999999999967,210.5890400000001,3
0.2992999999999967,210.5890400000001,3
0.2949929999999956,204.4980800000002,3
0.2949929999999956,204.4980800000002,3
0.2846999999999967,215.93544000000014,3
0.2846999999999967,215.93544000000014,3
0.3082789999999968,217.45736000000025,3
0.3082789999999968,217.45736000000025,3
0.3010519999999984,209.07040000000035,3
0.4869099999999987,191.55847999999995,4
0.4757409999999972,187.74383999999992,4
0.4757409999999972,187.74383999999992,4
0.48055899999999613,194.59903999999977,4
0.48055899999999613,194.59903999999977,4
0.4947209999999965,195.36655999999982,4
0.4947209999999965,195.36655999999982,4
0.4790259999999959,191.55847999999995,4
0.4790259999999959,191.55847999999995,4
0.4820919999999964,199.93559999999994,4
0.4820919999999964,199.93559999999994,4
0.4877129999999963,201.44767999999982,4
0.4877129999999963,201.44767999999982,4
0.4820919999999964,195.3567199999999,4
0.4820919999999964,195.3567199999999,4
0.4820919999999964,193.84464000000003,4
0.4820919999999964,193.84464000000003,4
0.48442799999999764,195.36656000000013,4
0.48442799999999764,195.36656000000013,4
0.48559599999999653,192.31288,4
0.48559599999999653,192.31288,4
0.47420799999999697,186.98944000000014,4
0.47420799999999697,186.98944000000014,4
0.4975679999999956,199.93560000000022,4
0.4975679999999956,199.93560000000022,4
0.48690999999999535,196.88520000000017,4
0.48690999999999535,196.88520000000017,4
0.48121599999999387,193.07056000000014,4
0.48121599999999387,193.07056000000014,4
0.49559699999999246,198.40712000000028,4
0.49559699999999246,198.40712000000028,4
0.49055999999999206,198.40712000000028,4
0.49055999999999206,198.40712000000028,4
0.4794639999999922,186.2219200000004,4
0.4794639999999922,186.2219200000004,4
0.484427999999991,199.17136000000025,4
0.484427999999991,199.17136000000025,4
0.4870559999999919,193.1000800000002,4
0.4870559999999919,193.1000800000002,4
0.47508399999999285,202.2217600000003,4
0.47508399999999285,202.2217600000003,4
0.49077899999999347,196.87536000000026,4
0.49077899999999347,196.87536000000026,4
0.49647299999999495,188.5179200000004,4
0.49647299999999495,188.5179200000004,4
0.48596099999999454,204.49808000000047,4
0.48596099999999454,204.49808000000047,4
0.4896839999999962,202.97616000000036,4
0.4896839999999962,202.97616000000036,4
0.4894649999999947,203.7436800000004,4
0.4894649999999947,203.7436800000004,4
0.48559599999999326,189.27560000000054,4
0.48559599999999326,189.27560000000054,4
0.4779309999999919,193.08040000000065,4
0.4779309999999919,193.08040000000065,4
0.4949399999999914,196.87536000000054,4
0.4949399999999914,196.87536000000054,4
0.4918739999999908,193.84464000000062,4
0.4918739999999908,193.84464000000062,4
0.47092299999999165,200.68344000000076,4
0.47092299999999165,200.68344000000076,4
0.48727499999999,202.2119200000007,4
0.48727499999999,202.2119200000007,4
0.4964729999999916,187.7536800000007,4
0.4964729999999916,187.7536800000007,4
0.4907789999999902,192.3128800000006,4
0.4907789999999902,192.3128800000006,4
0.4846469999999891,195.36656000000073,4
0.4846469999999891,195.36656000000073,4
0.4916549999999894,193.84464000000062,4
0.4916549999999894,193.84464000000062,4
0.4929689999999882,186.98944000000074,4
0.5414410000000005,189.1378399999999,5
0.4314299999999993,193.9627199999999,5
0.4863990000000008,193.96271999999993,5
0.4863990000000008,189.13783999999993,5
0.4314299999999993,189.1378399999999,5
0.5414410000000005,193.9627199999999,5
0.5283740000000008,185.2510399999998,5
0.42091800000000223,190.19727999999978,5
0.475960000000002,190.19727999999975,5
0.475960000000002,185.25103999999976,5
0.42091800000000223,185.2510399999998,5
0.5283740000000008,190.19727999999978,5
0.5335570000000011,192.1980799999999,5
0.4261740000000008,197.0229599999999,5
0.48121600000000053,197.0229599999999,5
0.48121600000000053,192.1980799999999,5
0.4261740000000008,192.1980799999999,5
0.5335570000000011,197.0229599999999,5
0.549325,192.90327999999977,5
0.44194199999999967,197.84623999999968,5
0.49428300000000025,197.84623999999968,5
0.49428300000000025,192.90327999999977,5
0.4419419999999997,192.90327999999977,5
0.549325,197.84623999999968,5
0.5309290000000001,189.1378399999996,5
0.4235459999999998,193.96271999999962,5
0.4785879999999996,193.96271999999962,5
0.4785879999999996,189.1378399999996,5
0.42354599999999987,189.1378399999996,5
0.5309290000000001,193.96271999999962,5
0.5361849999999987,197.49527999999975,5
0.4261739999999975,202.43823999999967,5
0.4812159999999972,202.43823999999967,5
0.4812159999999972,197.49527999999975,5
0.4261739999999975,197.49527999999975,5
0.5361849999999987,202.43823999999967,5
0.5414409999999972,199.02375999999973,5
0.4340579999999969,203.96999999999971,5
0.4863989999999975,203.9699999999997,5
0.4863989999999975,199.0237599999997,5
0.43405799999999695,199.02375999999973,5
0.5414409999999972,203.96999999999971,5
0.5361849999999987,192.90327999999977,5
0.4288019999999984,197.84623999999968,5
0.4812159999999972,197.84623999999968,5
0.4812159999999972,192.90327999999977,5
