u,sign,path
-0.059522520000000204,275.37856000000016,0
-0.0669725200000002,267.85986,0
-0.0669725200000002,267.85986,0
-0.05083284000000025,255.82994000000014,0
-0.05083284000000025,255.82994000000014,0
-0.0669725200000002,269.3700400000002,0
-0.0669725200000002,269.3700400000002,0
-0.058282840000000245,269.3603800000003,0
-0.058282840000000245,269.3603800000003,0
-0.060759220000000363,265.60586000000035,0
-0.060759220000000363,265.60586000000035,0
-0.06573284000000025,259.5973400000004,0
-0.06573284000000025,259.5973400000004,0
-0.04710784000000025,261.84812000000034,0
-0.04710784000000025,261.84812000000034,0
-0.053309220000000365,258.08394000000044,0
-0.053309220000000365,258.08394000000044,0
-0.062007840000000244,265.60586000000035,0
-0.062007840000000244,265.60586000000035,0
-0.058282840000000245,267.85986000000037,0
-0.058282840000000245,267.85986000000037,0
-0.052069540000000136,264.8620400000002,0
-0.052069540000000136,264.8620400000002,0
-0.059531460000000126,255.82994000000014,0
-0.059531460000000126,255.82994000000014,0
-0.06698146000000013,258.84386000000006,0
-0.06698146000000013,258.84386000000006,0
-0.05331816000000002,267.10638,0
-0.05331816000000002,267.10638,0
-0.050832839999999976,249.81176,0
-0.050832839999999976,249.81176,0
-0.060768160000000015,255.82027999999994,0
-0.060768160000000015,255.82027999999994,0
-0.06324751999999993,263.35186000000004,0
-0.06324751999999993,263.35186000000004,0
-0.06449613999999981,264.8556000000001,0
-0.06449613999999981,264.8556000000001,0
-0.05208145999999986,256.5834200000002,0
-0.05208145999999986,256.5834200000002,0
-0.054557839999999976,264.1021200000003,0
-0.054557839999999976,264.1021200000003,0
-0.055794539999999865,262.60160000000036,0
-0.055794539999999865,262.60160000000036,0
-0.06075921999999982,268.61012000000034,0
-0.06075921999999982,268.61012000000034,0
-0.0694578399999997,268.6197800000002,0
-0.0694578399999997,268.6197800000002,0
-0.0694578399999997,262.60160000000036,0
-0.0694578399999997,262.60160000000036,0
-0.06820921999999982,270.11386000000033,0
-0.06820921999999982,270.11386000000033,0
-0.055794539999999865,262.60160000000036,0
-0.055794539999999865,262.60160000000036,0
-0.052069539999999866,255.07002000000026,0
-0.052069539999999866,255.07002000000026,0
-0.049584219999999825,263.35186000000033,0
-0.049584219999999825,263.35186000000033,0
-0.05454889999999978,260.34760000000034,0
-0.05454889999999978,260.34760000000034,0
-0.054557839999999705,251.3251600000002,0
-0.054557839999999705,251.3251600000002,0
-0.055794539999999594,258.84386000000035,0
-0.055794539999999594,258.84386000000035,0
-0.05330921999999955,252.82568000000046,0
-0.05330921999999955,252.82568000000046,0
-0.05454889999999951,259.5876800000005,0
-0.05454889999999951,259.5876800000005,0
-0.05454889999999951,251.3058400000004,0
-0.05454889999999951,251.3058400000004,0
-0.055794539999999594,258.8374200000005,0
-0.055794539999999594,258.8374200000005,0
-0.06075921999999955,252.06576000000058,0
-0.06075921999999955,252.06576000000058,0
-0.05454889999999951,258.84386000000063,0
-0.05454889999999951,258.84386000000063,0
-0.055794539999999594,250.57490000000053,0
-0.055794539999999594,250.57490000000053,0
-0.050832839999999706,245.29410000000064,0
-0.050832839999999706,245.29410000000064,0
-0.053309219999999824,251.3155000000006,0
-0.053309219999999824,251.3155000000006,0
-0.052069539999999866,257.32402000000053,0
-0.052069539999999866,257.32402000000053,0
-0.06944889999999977,249.81176000000056,0
-0.06944889999999977,249.81176000000056,0
-0.07193719999999988,266.3561200000006,0
-0.07193719999999988,266.3561200000006,0
-0.06572389999999978,271.6240400000005,0
-0.06572389999999978,271.6240400000005,0
-0.06697251999999966,255.07968000000045,0
-0.06697251999999966,255.07968000000045,0
-0.05827389999999978,249.0615000000006,0
-0.05827389999999978,249.0615000000006,0
-0.05703421999999982,256.5834200000005,0
-0.05703421999999982,256.5834200000005,0
-0.055788579999999734,248.32090000000053,0
-0.055788579999999734,248.32090000000053,0
-0.06820921999999982,249.81176000000056,0
-0.06820921999999982,249.81176000000056,0
-0.06448421999999983,258.8374200000005,0
-0.06448421999999983,258.8374200000005,0
-0.06572389999999978,265.60586000000063,0
-0.06572389999999978,265.60586000000063,0
-0.05951357999999973,262.60160000000064,0
-0.05951357999999973,262.60160000000064,0
-0.05951357999999973,242.29306000000074,0
-0.05951357999999973,242.29306000000074,0
-0.07192825999999969,258.84386000000063,0
-0.07192825999999969,258.84386000000063,0
-0.06696357999999973,264.85560000000066,0
-0.06696357999999973,264.85560000000066,0
-0.05952251999999966,248.31124000000062,0
-0.05952251999999966,248.31124000000062,0
-0.06944889999999977,255.82994000000073,0
-0.06944889999999977,255.82994000000073,0
-0.06696357999999973,258.0839400000007,0
-0.06696357999999973,258.0839400000007,0
-0.0682032599999997,264.1021200000006,0
-0.0682032599999997,264.1021200000006,0
-0.05827389999999978,256.57376000000056,0
-0.05827389999999978,256.57376000000056,0
-0.06943995999999986,250.57490000000053,0
-0.06943995999999986,250.57490000000053,0
-0.06820325999999996,256.5834200000005,0
-0.06820325999999996,256.5834200000005,0
-0.05827390000000005,254.32942000000048,0
-0.05827390000000005,254.32942000000048,0
-0.07441358000000001,246.8075000000006,0
-0.07441358000000001,246.8075000000006,0
-0.06696358000000001,264.1021200000006,0
-0.06696358000000001,264.1021200000006,0
-0.05951358,256.5834200000005,0
-0.05951358,256.5834200000005,0
-0.07068858,248.3015800000004,0
-0.07068858,248.3015800000004,0
-0.06199890000000005,260.33794000000046,0
-0.06199890000000005,260.33794000000046,0
-0.05951358,240.03906000000046,0
-0.05951358,240.03906000000046,0
-0.06944890000000005,254.32942000000048,0
-0.06944890000000005,254.32942000000048,0
-0.06448422000000009,252.0754200000005,0
-0.06448422000000009,252.0754200000005,0
-0.06943996000000012,246.0572400000006,0
-0.06943996000000012,246.0572400000006,0
-0.05951358,252.81602000000055,0
-0.05951358,252.81602000000055,0
-0.07316496000000013,244.54384000000067,0
-0.07316496000000013,244.54384000000067,0
-0.06323858,252.06576000000058,0
-0.06323858,252.06576000000058,0
-0.07688996000000012,245.29410000000064,0
-0.07688996000000012,245.29410000000064,0
-0.06571496000000013,261.09786000000065,0
-0.06571496000000013,261.09786000000065,0
-0.0806179400000002,252.82568000000077,0
-0.0806179400000002,252.82568000000077,0
-0.06323858000000028,261.0882000000007,0
-0.06323858000000028,261.0882000000007,0
-0.07812964000000035,254.32942000000077,0
-0.07812964000000035,254.32942000000077,0
-0.06695464000000036,260.33794000000074,0
-0.06695464000000036,260.33794000000074,0
-0.0756443200000003,252.82568000000077,0
-0.0756443200000003,252.82568000000077,0
-0.06323858000000028,260.3476000000006,0
-0.06323858000000028,260.3476000000006,0
-0.07192826000000023,252.81602000000055,0
-0.07192826000000023,252.81602000000055,0
-0.06198996000000013,249.81176000000056,0
-0.06198996000000013,249.81176000000056,0
-0.07565326000000024,257.32402000000053,0
-0.07565326000000024,257.32402000000053,0
-0.0756443200000003,237.03158000000042,0
-0.0756443200000003,237.03158000000042,0
-0.0694399600000004,264.8556000000004,0
-0.0694399600000004,264.8556000000004,0
-0.08185464000000035,247.5577600000003,0
-0.08185464000000035,247.5577600000003,0
-0.06571496000000039,242.29306000000017,0
-0.06571496000000039,242.29306000000017,0
-0.0719193200000003,249.0615000000003,0
-0.07806706000000008,233.27705999999986,1
-0.07930674000000003,235.52139999999994,1
-0.07930674000000003,235.52139999999994,1
-0.08426248000000006,243.76460000000006,1
-0.08426248000000006,243.76460000000006,1
-0.08797854000000013,251.2575400000002,1
-0.08797854000000013,251.2575400000002,1
-0.09169460000000021,243.02400000000029,1
-0.09169460000000021,243.02400000000029,1
-0.08427142000000025,240.7796600000002,1
-0.08427142000000025,240.7796600000002,1
-0.0755817400000003,249.7634600000001,1
-0.0755817400000003,249.7634600000001,1
-0.0755817400000003,241.52025999999998,1
-0.0755817400000003,241.52025999999998,1
-0.0755817400000003,233.27705999999986,1
-0.0755817400000003,233.27705999999986,1
-0.07806706000000034,236.28131999999985,1
-0.07806706000000034,236.28131999999985,1
-0.08301386000000045,234.03053999999992,1
-0.08301386000000045,234.03053999999992,1
-0.08302280000000037,235.52139999999994,1
-0.08302280000000037,235.52139999999994,1
-0.08673886000000045,242.27051999999998,1
-0.08673886000000045,242.27051999999998,1
-0.08426248000000033,236.27165999999994,1
-0.08426248000000033,236.27165999999994,1
-0.08426248000000033,243.024,1
-0.08426248000000033,243.024,1
-0.08921822000000036,235.53105999999985,1
-0.08921822000000036,235.53105999999985,1
-0.09293428000000044,243.024,1
-0.09293428000000044,243.024,1
-0.09045492000000052,236.27165999999994,1
-0.09045492000000052,236.27165999999994,1
-0.09293428000000044,247.50945999999982,1
-0.09293428000000044,247.50945999999982,1
-0.09417098000000033,248.26293999999984,1
-0.09417098000000033,248.26293999999984,1
-0.09417992000000025,247.50945999999982,1
-0.09417992000000025,247.50945999999982,1
-0.09045492000000026,249.01319999999984,1
-0.09045492000000026,249.01319999999984,1
-0.09169460000000021,239.26947999999976,1
-0.09169460000000021,239.26947999999976,1
-0.09294322000000009,237.77539999999965,1
-0.09294322000000009,237.77539999999965,1
-0.09293428000000016,240.77965999999964,1
-0.09293428000000016,240.77965999999964,1
-0.08301386000000018,238.52565999999962,1
-0.08301386000000018,238.52565999999962,1
-0.09293428000000016,244.52451999999965,1
-0.09293428000000016,244.52451999999965,1
-0.09417098000000006,237.77539999999965,1
-0.09417098000000006,237.77539999999965,1
-0.08672991999999999,240.76999999999973,1
-0.08672991999999999,240.76999999999973,1
-0.0867388599999999,247.50945999999982,1
-0.0867388599999999,247.50945999999982,1
-0.08797853999999987,239.26947999999976,1
-0.08797853999999987,239.26947999999976,1
-0.08426247999999979,233.28671999999978,1
-0.08426247999999979,233.28671999999978,1
-0.08672991999999971,240.77965999999992,1
-0.08672991999999971,240.77965999999992,1
-0.08426247999999979,232.5364599999998,1
-0.08426247999999979,232.5364599999998,1
-0.08796959999999966,240.02939999999995,1
-0.08796959999999966,240.02939999999995,1
-0.0780581199999996,233.27705999999986,1
-0.0780581199999996,233.27705999999986,1
-0.0780581199999996,230.28245999999982,1
-0.0780581199999996,230.28245999999982,1
-0.07682141999999971,231.77653999999993,1
-0.07682141999999971,231.77653999999993,1
-0.08178609999999967,230.28245999999982,1
-0.08178609999999967,230.28245999999982,1
-0.09169459999999967,237.77539999999993,1
-0.09169459999999967,237.77539999999993,1
-0.08673885999999964,239.2759199999999,1
-0.09665033999999997,218.16881999999998,2
-0.10037533999999997,239.2759199999999,2
-0.10037533999999997,239.2759199999999,2
-0.09788703999999987,233.24807999999982,2
-0.09788703999999987,233.24807999999982,2
-0.10286065999999974,224.19665999999992,2
-0.10286065999999974,224.19665999999992,2
-0.09913565999999975,232.49781999999985,2
-0.09913565999999975,232.49781999999985,2
-0.10410927999999962,224.95657999999983,2
-0.10410927999999962,224.95657999999983,2
-0.09166777999999963,233.24807999999982,2
-0.09166777999999963,233.24807999999982,2
-0.10162395999999958,224.20631999999983,2
-0.10162395999999958,224.20631999999983,2
-0.09416203999999959,232.49781999999985,2
-0.09416203999999959,232.49781999999985,2
-0.0966503399999997,230.99407999999983,2
-0.0966503399999997,230.99407999999983,2
-0.0854455399999996,222.7025799999998,2
-0.0854455399999996,222.7025799999998,2
-0.09788703999999959,224.20631999999983,2
-0.09788703999999959,224.20631999999983,2
-0.09042809999999966,221.94265999999993,2
-0.09042809999999966,221.94265999999993,2
-0.09788703999999959,230.24381999999986,2
-0.09788703999999959,230.24381999999986,2
-0.10534895999999958,230.23415999999992,2
-0.10534895999999958,230.23415999999992,2
-0.09416203999999959,221.18273999999988,2
-0.09416203999999959,221.18273999999988,2
-0.10162395999999958,219.67899999999986,2
-0.10162395999999958,219.67899999999986,2
-0.09042809999999966,227.22023999999973,2
-0.09042809999999966,227.22023999999973,2
-0.1003753399999997,218.17847999999975,2
-0.1003753399999997,218.17847999999975,2
-0.08794277999999962,224.96623999999974,2
-0.08794277999999962,224.96623999999974,2
-0.0966413999999995,218.92873999999975,2
-0.0966413999999995,218.92873999999975,2
-0.08545745999999958,221.94265999999962,2
-0.08545745999999958,221.94265999999962,2
-0.09291639999999951,218.1688199999997,2
-0.09291639999999951,218.1688199999997,2
-0.10410927999999962,225.71005999999957,2
-0.10410927999999962,225.71005999999957,2
-0.0966413999999995,229.48389999999966,2
-0.0966413999999995,229.48389999999966,2
-0.0978780999999994,226.46997999999977,2
-0.0978780999999994,226.46997999999977,2
-0.09166777999999935,227.22023999999973,2
-0.09166777999999935,227.22023999999973,2
-0.10037533999999942,234.76147999999975,2
-0.10037533999999942,234.76147999999975,2
-0.0904280999999994,226.46031999999985,2
-0.0904280999999994,226.46031999999985,2
-0.08918245999999931,218.9287399999999,2
-0.08918245999999931,218.9287399999999,2
-0.1065945999999994,229.47424000000004,2
-0.1065945999999994,229.47424000000004,2
-0.09912671999999928,231.73789999999994,2
-0.09912671999999928,231.73789999999994,2
-0.09788703999999931,229.47424000000004,2
-0.09788703999999931,229.47424000000004,2
-0.10658565999999921,229.48389999999995,2
-0.10658565999999921,229.48389999999995,2
-0.08919139999999924,221.94265999999993,2
-0.08919139999999924,221.94265999999993,2
-0.09912671999999928,234.75181999999984,2
-0.09912671999999928,234.75181999999984,2
-0.0866941599999992,225.71005999999986,2
-0.0866941599999992,225.71005999999986,2
-0.09664139999999924,217.41855999999987,2
-0.09664139999999924,217.41855999999987,2
-0.10410927999999935,224.95657999999983,2
-0.10410927999999935,224.95657999999983,2
-0.08544553999999932,226.46997999999977,2
-0.11889306000000006,206.11957999999996,3
-0.12137241999999998,212.1409799999999,3
-0.12137241999999998,212.1409799999999,3
-0.10770911999999987,212.88157999999996,3
-0.10770911999999987,212.88157999999996,3
-0.11516209999999993,197.85062000000002,3
-0.11516209999999993,197.85062000000002,3
-0.12138135999999991,205.36932,3
-0.12138135999999991,205.36932,3
-0.1151680599999998,206.87306,3
-0.1151680599999998,206.87306,3
-0.11019741999999971,203.85913999999997,3
-0.11019741999999971,203.85913999999997,3
-0.12013273999999975,209.8869799999999,3
-0.12013273999999975,209.8869799999999,3
-0.12510635999999964,212.13131999999985,3
-0.12510635999999964,212.13131999999985,3
-0.10522379999999956,206.11313999999982,3
-0.10522379999999956,206.11313999999982,3
-0.11889305999999952,203.86879999999988,3
-0.11889305999999952,203.86879999999988,3
-0.12386667999999941,209.87731999999986,3
-0.12386667999999941,209.87731999999986,3
-0.11019741999999944,211.38749999999985,3
-0.11019741999999944,211.38749999999985,3
-0.11019741999999944,197.85705999999988,3
-0.11019741999999944,197.85705999999988,3
-0.12510635999999936,203.86879999999988,3
-0.12510635999999936,203.86879999999988,3
-0.12385773999999948,218.89975999999984,3
-0.12385773999999948,218.89975999999984,3
-0.10894879999999955,203.11853999999977,3
-0.10894879999999955,203.11853999999977,3
-0.11641667999999968,197.8570599999997,3
-0.11641667999999968,197.8570599999997,3
-0.12510635999999964,211.3874999999997,3
-0.12510635999999964,211.3874999999997,3
-0.1064724199999997,205.3693199999997,3
-0.1064724199999997,205.3693199999997,3
-0.12013273999999975,214.38209999999964,3
-0.12013273999999975,214.38209999999964,3
-0.12385773999999976,209.88697999999962,3
-0.12385773999999976,209.88697999999962,3
-0.10646049999999972,210.62757999999968,3
-0.10646049999999972,210.62757999999968,3
-0.1139224199999997,196.34687999999971,3
-0.1139224199999997,196.34687999999971,3
-0.11640773999999976,203.86879999999974,3
-0.11640773999999976,203.86879999999974,3
-0.12385773999999976,205.3693199999997,3
-0.12385773999999976,205.3693199999997,3
-0.11143411999999987,209.12705999999972,3
-0.11143411999999987,209.12705999999972,3
-0.11764741999999997,208.37357999999966,3
-0.11764741999999997,208.37357999999966,3
-0.12261209999999993,210.63723999999974,3
-0.12261209999999993,210.63723999999974,3
-0.11268274000000003,203.86879999999974,3
-0.11268274000000003,203.86879999999974,3
-0.11019741999999998,201.61479999999975,3
-0.11019741999999998,201.61479999999975,3
-0.11889306000000006,207.6233199999997,3
-0.11889306000000006,207.6233199999997,3
-0.11888709999999994,208.37357999999966,3
-0.11888709999999994,208.37357999999966,3
-0.11268274000000003,202.36505999999972,3
-0.11268274000000003,202.36505999999972,3
-0.11889306000000006,213.64149999999972,3
-0.11889306000000006,213.64149999999972,3
-0.1126738000000001,215.14523999999975,3
-0.1126738000000001,215.14523999999975,3
-0.11143412000000015,206.87305999999973,3
-0.1275112200000001,189.55912,4
-0.12875090000000006,185.78206,4
-0.12875090000000006,185.78206,4
-0.12875090000000006,192.5827,4
-0.12875090000000006,192.5827,4
-0.13370664000000007,193.33295999999996,4
-0.13370664000000007,193.33295999999996,4
-0.12503483999999998,189.55912,4
-0.12503483999999998,189.55912,4
-0.13495525999999997,197.85706000000002,4
-0.13495525999999997,197.85706000000002,4
-0.13743164000000008,199.36080000000004,4
-0.13743164000000008,199.36080000000004,4
-0.12254654000000013,193.32330000000005,4
-0.12254654000000013,193.32330000000005,4
-0.12875090000000006,191.81956000000002,4
-0.12875090000000006,191.81956000000002,4
-0.12378622000000009,193.32330000000005,4
-0.12378622000000009,193.32330000000005,4
-0.1262745200000002,190.30938,4
-0.1262745200000002,190.30938,4
-0.1275112200000001,185.04145999999994,4
-0.1275112200000001,185.04145999999994,4
-0.12874196000000013,197.85706000000002,4
-0.12874196000000013,197.85706000000002,4
-0.1262745200000002,194.83348000000007,4
-0.1262745200000002,194.83348000000007,4
-0.12999058000000027,191.05964000000012,4
-0.12999058000000027,191.05964000000012,4
-0.13246696000000038,196.34688000000014,4
-0.13246696000000038,196.34688000000014,4
-0.12378622000000036,196.34688000000014,4
-0.12378622000000036,196.34688000000014,4
-0.1287509000000003,184.2815400000002,4
-0.1287509000000003,184.2815400000002,4
-0.1386713200000003,197.1003600000002,4
-0.1386713200000003,197.1003600000002,4
-0.12130984000000024,191.08862000000016,4
-0.12130984000000024,191.08862000000016,4
-0.13123622000000035,200.12394000000015,4
-0.13123622000000035,200.12394000000015,4
-0.13742270000000043,194.8270400000002,4
-0.13742270000000043,194.8270400000002,4
-0.1225465400000004,186.5419800000002,4
-0.1225465400000004,186.5419800000002,4
-0.13370664000000035,202.37472000000022,4
-0.13370664000000035,202.37472000000022,4
-0.13742270000000043,200.8645400000002,4
-0.13742270000000043,200.8645400000002,4
-0.12502590000000033,201.62446000000025,4
-0.12502590000000033,201.62446000000025,4
-0.12999058000000027,187.3051200000003,4
-0.12999058000000027,187.3051200000003,4
-0.1324759000000003,191.06930000000034,4
-0.1324759000000003,191.06930000000034,4
-0.1188215400000004,194.83348000000035,4
-0.1188215400000004,194.83348000000035,4
-0.12999058000000027,191.8195600000003,4
-0.12999058000000027,191.8195600000003,4
-0.13495526000000022,198.6008800000003,4
-0.13495526000000022,198.6008800000003,4
-0.12130984000000024,200.1110600000003,4
-0.12130984000000024,200.1110600000003,4
-0.12254654000000013,185.79172000000037,4
-0.12254654000000013,185.79172000000037,4
-0.12999058,190.30938000000043,4
-0.12999058,190.30938000000043,4
-0.12503483999999998,193.33296000000038,4
-0.12503483999999998,193.33296000000038,4
-0.12750227999999988,191.81956000000045,4
-0.12750227999999988,191.81956000000045,4
-0.12875089999999975,185.0318000000005,4
-0.12525833999999997,187.24716000000006,5
-0.12974919999999987,191.98378000000008,5
-0.12750227999999988,191.98378000000008,5
-0.12750227999999988,187.24716000000006,5
-0.12974919999999987,187.24716000000006,5
-0.12525833999999997,191.98378000000008,5
-0.12653974,183.43468000000001,5
-0.13092630000000008,188.28722000000008,5
-0.12878666000000003,188.28722000000008,5
-0.12878666000000003,183.43468000000001,5
-0.1309263000000001,183.43468000000001,5
-0.12653974000000004,188.28722000000008,5
-0.12653974,190.25142000000005,5
-0.13092630000000008,194.98804000000007,5
-0.12878666000000003,194.98804000000007,5
-0.12878666000000003,190.25142000000005,5
-0.1309263000000001,190.25142000000005,5
-0.12653974000000004,194.98804000000007,5
-0.13145972000000009,190.94372000000007,5
-0.13595058,195.79948000000005,5
-0.13370664000000007,195.79948000000005,5
-0.13370664000000007,190.94372000000007,5
-0.13595058,190.94372000000007,5
-0.13145972000000009,195.79948000000005,5
-0.12279686000000017,187.24716000000006,5
